"","StartDate","EndDate","Status","IPAddress","Progress","Duration__in_seconds_","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","edu","hispanic","race_1","race_2","race_3","race_4","race_5","race_6","race_6_TEXT","sex","income","state","age","reltrad","reltrad_14_TEXT","protestant_denom","protestant_denom_16_TEXT","baptist_church","baptist_church_11_TEXT","methodist_church","methodist_church_6_TEXT","nondenom_church","nondenom_church_6_TEXT","lutheran_church","lutheran_church_5_TEXT","presbyterian_church","presbyterian_church_7_TEXT","pentecostal_church","pentecostal_church_10_TEXT","episc_church","episc_church_5_TEXT","christian_church","christian_church_4_TEXT","congr_church","congr_church_4_TEXT","holiness_church","holiness_church_7_TEXT","reformed_church","reformed_church_3_TEXT","adventist_church","adventist_church_4_TEXT","catholic_church","catholic_church_6_TEXT","mormon_church","mormon_church_3_TEXT","orthodox_church","orthodox_church_7_TEXT","jewish_group_","jewish_group__5_TEXT","muslim","muslim_4_TEXT","buddhist","buddhist_4_TEXT","hindu","hindu_4_TEXT","ideology","partyid7_","Q146","Q51","Q52","Q119","Q92","Q93","Q94","Q95","Q104","Q104_DO_1","Q104_DO_2","Q104_DO_3","Q104_DO_4","Q106","Q106_DO_1","Q106_DO_2","Q106_DO_3","Q106_DO_4","Q105","Q105_DO_1","Q105_DO_2","Q105_DO_3","Q105_DO_4","Q165","Q57","Q56","Q121","Q69","Q72","Q73","Q74","Q75","Q76","Q70","Q71","Q77","Q78","Q79","Q80","Q81","Q82","Q83","Q84","Q85","Q86","Q87","Q88","Q89","Q90","Q136","Q157","Q155","Q137","Q148","Q138","Q150","Q151","Q152","Q153","Q166","commitment_Israel","proportion_Zionist","SC0","opp","QPMID","Q_TotalDuration","Q_RecaptchaScore","Q_BallotBoxStuffing","Q_RelevantIDFraudScore","Q_RelevantIDDuplicate","Q_RelevantIDDuplicateScore","transaction_id","SVID","region","reindex","gc","term","score_state","tg","pureSpectrumRedirectUrl","pureSpectrumSignatureValue","Countryfavorability_DO_Q93","Countryfavorability_DO_Q94","Countryfavorability_DO_Q92","Countryfavorability_DO_Q95","Countryfavorability_DO_Q91","Conflictknowledge_DO_Q103","Conflictknowledge_DO_Q104","Conflictknowledge_DO_Q106","Conflictknowledge_DO_Q105","Conflictknowledge_DO_Q165","PoliticalViews_DO_Q57","PoliticalViews_DO_Q56","PoliticalViews_DO_Q140","Treatments_DO_historic_religious","Treatments_DO_Q125","Treatments_DO_security_democracy","Treatments_DO_hr_double_standard","Treatments_DO_Q143","Treatments_DO_technology_leader","Treatments_DO_safety_persecution","Anti_IsraelSentiment_DO_Q72","Anti_IsraelSentiment_DO_Q147","Anti_IsraelSentiment_DO_Q69","Anti_IsraelSentiment_DO_Q76","Anti_IsraelSentiment_DO_Q75","Anti_IsraelSentiment_DO_Q74","Anti_IsraelSentiment_DO_Q73","ClassicAntisemitismIndex_DO_Q83","ClassicAntisemitismIndex_DO_Q82","ClassicAntisemitismIndex_DO_Q81","ClassicAntisemitismIndex_DO_Q80","ClassicAntisemitismIndex_DO_Q90","ClassicAntisemitismIndex_DO_Q79","ClassicAntisemitismIndex_DO_Q123","ClassicAntisemitismIndex_DO_Q78","ClassicAntisemitismIndex_DO_Q89","ClassicAntisemitismIndex_DO_Q77","ClassicAntisemitismIndex_DO_Q88","ClassicAntisemitismIndex_DO_Q87","ClassicAntisemitismIndex_DO_Q86","ClassicAntisemitismIndex_DO_Q85","ClassicAntisemitismIndex_DO_Q84","DVs_DO_Q136","DVs_DO_Q137","DVs_DO_Q148","DVs_DO_Q138","DVs_DO_Q155","DVs_DO_Q157","DVs_DO_Q142","JewishZionism_Pro_Israel_DO_Prompt","JewishZionism_Pro_Israel_DO_Q150","JewishZionism_Pro_Israel_DO_Q151","Non_JewishZionist_Pro_Israel_DO_Q152","Non_JewishZionist_Pro_Israel_DO_Q153","JewishAssociationTreatments_DO_Q149","JewishAssociationTreatments_DO_observant_Jew","JewishAssociationTreatments_DO_non_Evangelical","JewishAssociationTreatments_DO_zionist_christian","JewishAssociationTreatments_DO_Q166","JewishAssociationTreatments_DO_technically_Jew","JewishAssociationTreatments_DO_culturally_Jew","JewishAssociationQuestions_DO_commitment_Israel","JewishAssociationQuestions_DO_proportion_Zionist","pid","ideol","wts"
"1968",2023-06-12 13:15:41,2023-06-12 13:21:26,0,"73.66.133.242",100,345,1,2023-06-12 13:21:27,"R_2yrpWuFtOmliSSK","","","","","39.0854","-121.5444","anonymous","EN",9,2,1,NA,NA,NA,NA,NA,"",1,4,5,57,1,"",2,"",5,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",3,4,2,1,4,1,3,4,2,3,3,1,2,3,4,2,1,2,3,4,3,1,2,3,4,4,2,1,4,5,6,1,3,1,1,5,NA,1,2,3,4,4,4,1,4,4,4,4,4,2,3,1,4,4,1,1,4,3,NA,4,NA,1,1,NA,4,"Qual2515-0424-GenPop4K[ND]","17035","345","","","","","","0E90mOdiFdlhnlMbildA5q","15311673","west","","1","","4","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=0E90mOdiFdlhnlMbildA5q&ps_hash=cd6f49d18890a3813b5ee356e8bbacdc39d1b1cc","cd6f49d18890a3813b5ee356e8bbacdc39d1b1cc",5,4,3,2,1,1,4,2,3,5,3,2,1,NA,2,NA,NA,1,NA,NA,6,1,3,2,7,5,4,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,7,4,6,3,2,5,1,1,2,NA,1,NA,1,NA,NA,2,3,NA,NA,1,NA,"Independent","Moderate",1.0982494527555
"1969",2023-06-12 13:17:21,2023-06-12 13:23:41,0,"174.211.165.231",100,380,1,2023-06-12 13:23:42,"R_3je2PbK671mHuGW","","","","","28.0206","-82.4574","anonymous","EN",10,2,1,NA,NA,NA,NA,NA,"",1,4,10,62,2,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",2,1,2,1,4,1,1,3,1,2,3,1,2,3,4,3,1,2,3,4,4,1,2,3,4,4,2,1,4,3,5,1,1,1,1,3,3,2,2,3,3,3,4,2,4,3,3,4,3,2,1,2,3,3,1,1,2,NA,2,NA,2,1,1,NA,3,"Qual2515-0424-GenPop4K[ND]","17035","380","","","","","","5x2HS53YeQ1ajCBufgSnJH","15311673","south","","1","","3","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=5x2HS53YeQ1ajCBufgSnJH&ps_hash=58de948326146ae1925f693151048504079ff591","58de948326146ae1925f693151048504079ff591",3,2,5,4,1,1,2,4,3,5,3,2,1,NA,NA,NA,2,1,NA,NA,6,1,2,3,5,7,4,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,7,4,5,6,3,2,1,1,NA,2,NA,1,1,NA,NA,2,3,NA,NA,1,NA,"Democrat","Liberal",1.25845804478202
"1970",2023-06-12 12:53:23,2023-06-12 13:28:53,0,"67.238.194.145",100,2129,1,2023-06-12 13:28:54,"R_9MlBpxQ0wz8Rpnj","","","","","32.3823","-80.7603","anonymous","EN",4,2,1,NA,NA,NA,NA,NA,"",2,2,42,42,1,"",2,"",1,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",5,7,3,2,NA,1,1,4,1,3,3,1,2,3,4,1,1,2,3,4,3,1,2,3,4,4,3,3,3,6,5,1,1,1,1,4,NA,2,2,3,2,3,3,1,3,3,3,3,3,2,2,2,3,4,2,1,2,NA,2,NA,3,1,NA,2,3,"Qual2515-0424-GenPop4K[ND]","17035","2129","","","","","","4D6wOAtdGgrKdutSokFHrE","15311673","south","","1","","3","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=4D6wOAtdGgrKdutSokFHrE&ps_hash=18642eb177510b44363ecd4c2c0e46a0bc4770bc","18642eb177510b44363ecd4c2c0e46a0bc4770bc",5,4,3,2,1,1,4,2,3,5,3,2,1,NA,NA,2,NA,1,NA,NA,7,1,5,6,3,2,4,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,7,6,5,2,4,3,1,1,NA,2,NA,1,1,NA,2,NA,3,NA,NA,NA,1,"Republican","Conservative",0.761339348690028
"1971",2023-06-12 13:20:15,2023-06-12 13:29:11,0,"100.11.63.8",100,535,1,2023-06-12 13:29:11,"R_1dcyBgbOuzF9jn6","","","","","40.183","-74.911","anonymous","EN",9,2,1,NA,NA,NA,NA,NA,"",1,10,39,58,12,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",5,7,2,1,2,1,3,4,2,4,2,1,2,3,4,2,1,2,3,4,2,1,2,3,4,4,3,2,4,5,3,2,2,2,2,4,NA,2,2,2,3,3,3,2,3,3,3,3,3,2,2,2,4,4,1,1,3,3,NA,3,NA,1,NA,3,1,"Qual2515-0424-GenPop4K[ND]","17035","535","","","","","","5kv6MrRwHSvFuuG0Bjrmpk","15311673","northeast","","1","","1","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=5kv6MrRwHSvFuuG0Bjrmpk&ps_hash=0ccd2cbecd7ac5cb5316281c59ab18b5dd42f205","0ccd2cbecd7ac5cb5316281c59ab18b5dd42f205",2,5,3,4,1,1,3,2,4,5,3,2,1,NA,NA,NA,NA,1,NA,2,6,1,2,7,3,4,5,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,7,5,2,4,6,3,1,1,2,NA,1,NA,1,NA,NA,NA,3,NA,2,NA,1,"Republican","Conservative",0.761339348690028
"1972",2023-06-12 13:17:30,2023-06-12 13:29:54,0,"24.62.209.76",100,744,1,2023-06-12 13:29:55,"R_339n9qlNfa0ESOk","","","","","42.9429","-71.5222","anonymous","EN",9,2,1,NA,NA,NA,NA,NA,"",2,7,47,55,13,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1,1,1,1,1,7,1,4,2,3,2,4,3,2,1,1,4,3,2,1,3,4,3,2,1,4,2,1,4,6,3,1,2,2,1,3,3,2,2,2,3,3,3,1,4,3,3,3,3,1,3,1,4,3,3,1,2,NA,2,NA,3,1,4,NA,1,"Qual2515-0424-GenPop4K[ND]","17035","744","","","","","","79Mgv0Oi36QjL7H3T0zF8t","15311673","northeast","","1","","1","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=79Mgv0Oi36QjL7H3T0zF8t&ps_hash=c124fc7aa9156b0b6401c2911a5e46c0c6f52b30","c124fc7aa9156b0b6401c2911a5e46c0c6f52b30",5,4,2,3,1,1,4,2,3,5,3,2,1,NA,NA,NA,NA,1,2,NA,6,1,3,4,7,2,5,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,7,2,5,6,3,4,1,1,NA,2,NA,1,1,NA,NA,NA,3,2,NA,1,NA,"Democrat","Liberal",1.25845804478202
"1973",2023-06-12 13:23:50,2023-06-12 13:30:28,0,"75.164.62.240",100,397,1,2023-06-12 13:30:28,"R_3CIxa6MC8oNM9Ht","","","","","45.5894","-122.7401","anonymous","EN",8,2,1,NA,NA,NA,NA,NA,"",2,4,38,62,1,"",8,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",3,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",2,3,2,1,2,1,1,4,1,3,3,4,3,2,1,2,4,3,2,1,4,4,3,2,1,4,1,1,4,6,5,2,1,1,1,6,NA,2,2,2,2,4,4,1,4,4,4,4,4,3,1,1,4,4,1,1,1,3,NA,3,NA,1,NA,3,4,"Qual2515-0424-GenPop4K[ND]","17035","397","","","","","","3VKweo0thNGkpYUP0oSg8g","15311673","west","","1","","4","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=3VKweo0thNGkpYUP0oSg8g&ps_hash=0fe2b8873d7cb23359cabcf7135558315348a4b8","0fe2b8873d7cb23359cabcf7135558315348a4b8",2,5,4,3,1,1,2,3,4,5,2,3,1,NA,NA,NA,2,1,NA,NA,4,1,6,5,2,7,3,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,2,6,3,5,4,7,1,1,2,NA,1,NA,1,NA,NA,NA,3,NA,2,NA,1,"Independent","Liberal",1.06254965960808
"1974",2023-06-12 13:12:22,2023-06-12 13:30:43,0,"208.40.15.87",100,1101,1,2023-06-12 13:30:45,"R_2TXEJIs0WoBdskw","","","","","41.1389","-81.8629","anonymous","EN",6,2,1,NA,NA,NA,NA,NA,"",2,5,36,57,4,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",3,"",NA,"",NA,"",NA,"",NA,"",5,7,2,1,3,1,2,3,1,3,2,1,2,3,4,2,1,2,3,4,3,1,2,3,4,4,2,2,4,6,6,1,1,1,1,5,NA,2,2,2,1,3,3,2,3,3,4,4,3,2,2,2,3,4,1,1,1,NA,2,NA,3,1,4,NA,2,"Qual2515-0424-GenPop4K[ND]","17035","1101","","","","","","5koj5A3PdcDMt7vJ3rCnzh","15311673","midwest","","1","","2","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=5koj5A3PdcDMt7vJ3rCnzh&ps_hash=40a31649b0ae03ad49df950e5101e3567cf0aec5","40a31649b0ae03ad49df950e5101e3567cf0aec5",3,5,2,4,1,1,2,4,3,5,3,2,1,NA,2,NA,NA,1,NA,NA,3,1,2,7,4,6,5,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,6,5,4,3,7,2,1,1,NA,2,NA,1,1,NA,2,NA,3,NA,NA,1,NA,"Republican","Conservative",0.761339348690028
"1975",2023-06-12 13:24:11,2023-06-12 13:36:03,0,"75.131.195.209",100,712,1,2023-06-12 13:36:04,"R_4VKJQGjtDNQ9PQ5","","","","","33.5815","-85.0803","anonymous","EN",6,2,1,NA,NA,NA,NA,NA,"",1,5,11,63,5,"",2,"",8,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",4,5,2,1,3,1,2,4,1,4,3,1,2,3,4,3,1,2,3,4,3,1,2,3,4,4,3,2,4,6,6,1,2,1,1,5,NA,2,2,3,3,3,3,1,3,4,3,3,3,2,1,1,4,4,1,1,1,3,NA,NA,2,1,1,NA,3,"Qual2515-0424-GenPop4K[ND]","17035","712","","","","","","0aAKFjE1s9FioRHTdovNyY","15311673","south","","1","","3","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=0aAKFjE1s9FioRHTdovNyY&ps_hash=d157a173ec43576b47d960397651a79a289a37b1","d157a173ec43576b47d960397651a79a289a37b1",4,2,5,3,1,1,4,3,2,5,2,3,1,NA,NA,NA,NA,1,NA,2,5,1,2,6,3,7,4,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,7,4,2,6,3,5,1,1,2,NA,NA,1,1,2,NA,NA,3,NA,NA,1,NA,"Independent","Conservative",0.76096764613079
"1976",2023-06-12 13:28:56,2023-06-12 13:36:03,0,"24.247.210.173",100,426,1,2023-06-12 13:36:04,"R_29uGA7AJHwFvTSW","","","","","43.6077","-83.9498","anonymous","EN",8,2,1,NA,NA,NA,NA,NA,"",1,9,23,54,2,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",3,3,3,1,2,1,1,3,2,2,3,4,3,2,1,3,4,3,2,1,4,4,3,2,1,4,2,1,4,6,5,2,2,1,2,6,NA,2,2,3,4,4,4,2,4,4,4,4,4,4,1,2,3,4,1,1,3,NA,3,3,NA,1,NA,3,2,"Qual2515-0424-GenPop4K[ND]","17035","426","","","","","","2pbYYPPNa3BXoypkWsdyxe","15311673","midwest","","1","","2","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=2pbYYPPNa3BXoypkWsdyxe&ps_hash=084acdd197c861bd6afdad190713fcc9e132d87a","084acdd197c861bd6afdad190713fcc9e132d87a",3,2,4,5,1,1,2,4,3,5,2,3,1,NA,NA,2,NA,1,NA,NA,2,1,4,3,6,7,5,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,2,7,6,4,3,5,1,1,NA,2,1,NA,1,NA,NA,NA,3,NA,2,NA,1,"Independent","Moderate",1.0982494527555
"1977",2023-06-12 13:29:47,2023-06-12 13:36:54,0,"73.217.15.239",100,427,1,2023-06-12 13:36:55,"R_1kIBI1DO45SEziu","","","","","39.4895","-104.8447","anonymous","EN",9,2,1,NA,NA,NA,NA,NA,"",2,7,6,56,1,"",4,"",NA,"",NA,"",NA,"",3,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",5,4,3,1,3,1,2,3,1,2,2,4,3,2,1,1,4,3,2,1,2,4,3,2,1,4,2,1,4,6,5,1,1,1,1,4,NA,2,2,2,3,4,4,1,4,4,4,4,3,2,1,2,4,4,1,1,1,NA,2,3,NA,1,4,NA,4,"Qual2515-0424-GenPop4K[ND]","17035","427","","","","","","35ZHhZbNhQfgoPS3uYo9Tb","15311673","west","","1","","4","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=35ZHhZbNhQfgoPS3uYo9Tb&ps_hash=c9191656b46262d96984c86a902dff06a556f182","c9191656b46262d96984c86a902dff06a556f182",4,5,2,3,1,1,3,2,4,5,3,2,1,NA,NA,NA,2,1,NA,NA,3,1,4,2,7,5,6,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,5,2,3,7,6,4,1,1,NA,2,1,NA,1,NA,NA,NA,3,2,NA,1,NA,"Independent","Conservative",0.76096764613079
"1978",2023-06-12 13:17:57,2023-06-12 13:37:53,0,"72.198.99.32",100,1195,1,2023-06-12 13:37:53,"R_2E5b3RrmA86AfkF","","","","","35.4662","-97.5168","anonymous","EN",7,2,1,NA,NA,NA,NA,NA,"",1,2,37,47,13,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",3,6,2,1,2,1,2,3,2,3,2,1,2,3,4,1,1,2,3,4,2,1,2,3,4,4,2,2,4,5,4,2,3,2,2,4,NA,2,2,2,2,3,3,2,3,3,3,3,3,2,2,2,3,3,2,2,3,3,NA,NA,3,1,NA,3,3,"Qual2515-0424-GenPop4K[ND]","17035","1195","","","","","","3iwLToywdyAsWNVWoFhS2i","15311673","south","","1","","3","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=3iwLToywdyAsWNVWoFhS2i&ps_hash=41153b339246d2c38b714b571ea0ae53fa4f0a0e","41153b339246d2c38b714b571ea0ae53fa4f0a0e",3,4,2,5,1,1,2,4,3,5,3,2,1,NA,2,NA,NA,1,NA,NA,5,1,2,7,3,6,4,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,7,5,2,3,4,6,1,1,2,NA,NA,1,1,NA,NA,2,3,NA,NA,NA,1,"Republican","Moderate",1.09878590412022
"1979",2023-06-12 13:31:15,2023-06-12 13:40:47,0,"216.254.249.239",100,571,1,2023-06-12 13:40:47,"R_tRGrtppHVgwzQxb","","","","","42.8822","-97.3906","anonymous","EN",8,2,1,NA,NA,NA,NA,NA,"",2,2,43,46,13,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",2,2,2,2,NA,7,4,4,4,4,3,1,2,3,4,3,1,2,3,4,4,1,2,3,4,4,4,2,4,4,3,3,3,3,4,3,4,4,2,4,1,4,4,1,4,4,4,4,4,4,1,2,4,3,4,1,2,5,NA,5,NA,1,2,NA,2,"Qual2515-0424-GenPop4K[ND]","17035","571","","","","","","4f3xoz8hXp7jdgrrX4yCyd","15311673","midwest","","1","","2","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=4f3xoz8hXp7jdgrrX4yCyd&ps_hash=0fdb547830fd65f26d829754e5c2eb41df341a0f","0fdb547830fd65f26d829754e5c2eb41df341a0f",2,5,4,3,1,1,2,4,3,5,3,2,1,NA,NA,NA,NA,1,NA,2,3,1,6,7,2,4,5,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,3,5,2,6,4,7,1,1,2,NA,1,NA,1,2,NA,NA,3,NA,NA,1,NA,"Democrat","Liberal",1.25845804478202
"1980",2023-06-12 13:33:29,2023-06-12 13:41:47,0,"173.170.109.171",100,497,1,2023-06-12 13:41:47,"R_2eXSgomAIwjXvLL","","","","","28.2987","-82.6902","anonymous","EN",6,2,1,NA,NA,NA,NA,NA,"",2,5,10,61,1,"",3,"",NA,"",6,"none",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",2,1,2,1,1,1,1,4,2,2,3,4,3,2,1,2,4,3,2,1,4,4,3,2,1,4,2,2,4,6,5,1,2,1,1,5,NA,1,2,3,2,4,3,1,4,4,4,4,4,2,1,2,4,4,1,1,3,NA,2,NA,3,1,NA,4,3,"Qual2515-0424-GenPop4K[ND]","17035","497","","","","","","0a5FtsjMeFnc6Qjvwd0BAb","15311673","south","","1","","3","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=0a5FtsjMeFnc6Qjvwd0BAb&ps_hash=42c42e563c7e7a6fe5f7dbef1393e3142b69c276","42c42e563c7e7a6fe5f7dbef1393e3142b69c276",4,2,5,3,1,1,3,2,4,5,2,3,1,NA,NA,2,NA,1,NA,NA,2,1,7,5,4,3,6,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,2,4,7,5,6,3,1,1,NA,2,NA,1,1,NA,2,NA,3,NA,NA,NA,1,"Democrat","Liberal",1.25845804478202
"1981",2023-06-12 13:34:09,2023-06-12 13:41:57,0,"98.211.118.190",100,468,1,2023-06-12 13:41:58,"R_2Tz7QOZa4DnfrFZ","","","","","38.3523","-75.5386","anonymous","EN",6,2,1,NA,NA,NA,NA,NA,"",1,2,21,59,13,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",3,5,2,1,3,1,3,4,1,3,3,4,3,2,1,2,4,3,2,1,3,4,3,2,1,4,2,2,4,5,5,1,2,1,1,4,NA,2,2,2,2,3,3,2,4,3,3,3,3,3,2,1,3,4,1,1,2,3,NA,NA,3,1,3,NA,3,"Qual2515-0424-GenPop4K[ND]","17035","468","","","","","","1b8MtHZXld6zkba9nK40N3","15311673","south","","1","","3","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=1b8MtHZXld6zkba9nK40N3&ps_hash=4ea16cdb3072e3a27233de3f5a3109a9d41ad284","4ea16cdb3072e3a27233de3f5a3109a9d41ad284",4,5,3,2,1,1,3,2,4,5,3,2,1,NA,NA,NA,NA,1,2,NA,3,1,5,4,2,7,6,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,6,4,7,2,5,3,1,1,2,NA,NA,1,1,NA,NA,NA,3,2,NA,1,NA,"Independent","Moderate",1.0982494527555
"1982",2023-06-12 13:34:50,2023-06-12 13:43:10,0,"73.207.193.101",100,499,1,2023-06-12 13:43:10,"R_2rVjLY2BmXSa4LO","","","","","34.111","-84.3025","anonymous","EN",8,2,1,NA,NA,NA,NA,NA,"",2,3,11,44,1,"",2,"",1,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",4,2,2,1,3,1,1,3,1,3,3,4,3,2,1,1,4,3,2,1,3,4,3,2,1,4,2,1,4,6,5,1,1,1,1,5,NA,3,1,2,2,4,4,1,4,4,4,4,4,2,2,1,4,4,1,1,3,NA,2,3,NA,1,NA,2,3,"Qual2515-0424-GenPop4K[ND]","17035","499","","","","","","47snPwKoeglAwjSjmkKyO9","15311673","south","","1","","3","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=47snPwKoeglAwjSjmkKyO9&ps_hash=58347e2ff839648069c78d4541b09b6e46d174c8","58347e2ff839648069c78d4541b09b6e46d174c8",5,3,2,4,1,1,2,3,4,5,2,3,1,2,NA,NA,NA,1,NA,NA,7,1,6,4,3,2,5,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,7,5,4,6,3,2,1,1,NA,2,1,NA,1,NA,NA,NA,3,NA,2,NA,1,"Democrat","Conservative",0.901271622867356
"1983",2023-06-12 13:33:50,2023-06-12 13:44:30,0,"68.13.117.227",100,640,1,2023-06-12 13:44:31,"R_2xQWwUReuvrWuNr","","","","","41.1156","-95.9375","anonymous","EN",8,2,1,NA,NA,NA,NA,NA,"",2,3,28,50,2,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",4,4,3,1,3,1,2,3,2,3,3,1,2,3,4,1,1,2,3,4,2,1,2,3,4,4,2,2,1,5,5,2,2,2,3,5,NA,3,2,3,3,4,4,2,4,4,4,4,4,4,2,2,4,4,1,2,2,3,NA,NA,3,1,2,NA,2,"Qual2515-0424-GenPop4K[ND]","17035","640","","","","","","3piZFtiOpZdBWEDe9jOoqx","15311673","midwest","","1","","2","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=3piZFtiOpZdBWEDe9jOoqx&ps_hash=0a9459370fe7d8bd6de96e408c3a9356fe232328","0a9459370fe7d8bd6de96e408c3a9356fe232328",4,3,5,2,1,1,2,3,4,5,2,3,1,NA,NA,NA,2,1,NA,NA,2,1,3,7,4,5,6,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,3,6,5,7,4,2,1,1,2,NA,NA,1,1,2,NA,NA,3,NA,NA,1,NA,"Independent","Conservative",0.76096764613079
